Away Team Rank_current_season,Home Team Rank_current_season,Away Team Spread_current_season,Away Team Implied Odds_current_season,Home Team Spread_current_season,Home Team Implied Odds_current_season,Away Team all_games_Sample Size_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_Sample Size_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team all_games_Sample Size_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_Sample Size_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Away Team Spread_all_time,Home Team Spread_all_time,Away Team all_games_Sample Size_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_Sample Size_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team all_games_Sample Size_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_Sample Size_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Away Team Spread_last_10_seasons,Home Team Spread_last_10_seasons,Away Team all_games_Sample Size_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_Sample Size_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team all_games_Sample Size_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_Sample Size_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Away Team_current_season_map,Home Team_current_season_map,Home Cover
155,228,1.0,0.5238,-1.0,0.5238,0,0.8,17.5,8.4,0,0.667,6.0,6.5,0,0.2,2.3,-5.2,0,0.0,23.5,-4.3,1.0,-1.0,0,0.499,-0.9,-0.4,0,0.523,-5.9,0.5,0,0.484,3.4,-0.1,0,0.498,10.0,0.0,1.0,-1.0,0,0.493,-3.9,-0.9,0,0.55,-8.1,0.5,0,0.48,4.5,-0.2,0,0.5,12.2,0.5,38.0,182.0,True
314,86,20.5,0.5349,-20.5,0.5349,0,0.667,-1.4,5.0,0,1.0,-7.0,12.8,0,0.5,27.2,13.4,0,0.5,27.2,13.4,20.5,-20.5,0,0.481,0.2,-0.4,0,0.492,-5.6,-0.4,0,0.468,0.7,-0.5,0,0.436,4.8,-1.3,20.5,-20.5,0,0.475,-4.0,-0.7,0,0.475,-9.9,-1.3,0,0.466,3.3,-0.3,0,0.497,7.7,-0.5,72.0,244.0,False
229,225,-3.5,0.5122,3.5,0.5349,0,0.333,1.4,-8.7,0,0.0,-20.5,-17.5,0,0.6,1.2,-2.4,0,1.0,19.7,6.3,-3.5,3.5,0,0.514,3.2,0.1,0,0.488,-3.8,-0.4,0,0.488,2.5,0.0,0,0.5,8.0,0.0,-3.5,3.5,0,0.47,0.2,-0.7,0,0.398,-7.4,-2.5,0,0.479,4.1,-0.7,0,0.496,11.0,-0.2,306.0,103.0,True
264,206,10.0,0.5122,-10.0,0.5349,0,0.571,15.1,14.8,0,0.25,-8.0,-0.9,0,0.5,4.6,-2.0,0,0.667,14.5,2.2,10.0,-10.0,0,0.53,-3.7,0.5,0,0.496,-10.1,-0.6,0,0.467,1.4,-0.6,0,0.494,8.3,0.3,10.0,-10.0,0,0.543,-6.1,0.9,0,0.525,-13.5,0.4,0,0.497,1.6,-0.3,0,0.517,7.7,0.4,251.0,161.0,True
222,256,-4.0,0.5192,4.0,0.5283,0,0.167,2.3,-6.9,0,0.0,-10.5,-11.8,0,0.4,4.6,-5.5,0,0.0,2.0,-19.3,-4.0,4.0,0,0.498,2.5,0.2,0,0.511,-2.3,0.6,0,0.47,1.1,-0.5,0,0.443,6.4,-1.1,-4.0,4.0,0,0.492,2.8,0.1,0,0.504,-1.6,0.5,0,0.457,2.2,-0.2,0,0.429,7.6,-0.7,246.0,19.0,False
274,268,8.0,0.5283,-8.0,0.5192,0,0.75,5.8,9.1,0,1.0,-7.7,3.7,0,0.5,-0.3,-1.8,0,0.4,1.4,-3.4,8.0,-8.0,0,0.485,-4.5,-0.6,0,0.494,-11.3,-0.7,0,0.503,-1.1,-0.1,0,0.487,4.7,-0.5,8.0,-8.0,0,0.502,-1.2,-0.3,0,0.537,-7.1,-0.1,0,0.47,-3.8,-1.3,0,0.471,1.5,-1.0,260.0,1.0,False
318,227,9.0,0.5192,-9.0,0.5283,0,0.25,2.7,-1.7,0,0.0,-12.0,-1.3,0,0.5,-7.5,-4.5,0,0.0,0.0,0.0,9.0,-9.0,0,0.484,0.1,-0.2,0,0.476,-5.9,-0.4,0,0.487,-1.4,-0.3,0,0.486,5.2,-0.3,9.0,-9.0,0,0.47,-2.8,-1.0,0,0.478,-9.3,-0.5,0,0.493,-0.2,-0.3,0,0.475,6.9,0.1,343.0,361.0,False
321,233,8.5,0.5283,-8.5,0.5192,0,0.2,-11.7,-10.9,0,0.25,-24.0,-10.4,0,0.333,5.5,-1.0,0,0.5,6.8,-0.4,8.5,-8.5,0,0.515,0.0,-0.1,0,0.547,-4.6,0.0,0,0.5,-2.1,0.2,0,0.462,2.4,-1.0,8.5,-8.5,0,0.534,1.9,-0.1,0,0.559,-3.0,0.1,0,0.491,-0.6,0.0,0,0.424,3.7,-1.5,290.0,30.0,True
336,216,9.5,0.5283,-9.5,0.5192,0,0.4,-3.8,-8.4,0,0.333,-25.7,-10.7,0,0.5,15.6,1.0,0,0.667,24.5,4.5,9.5,-9.5,0,0.499,-3.1,-0.2,0,0.548,-8.2,0.5,0,0.508,3.2,0.1,0,0.502,9.5,0.1,9.5,-9.5,0,0.5,-1.5,-0.3,0,0.537,-7.2,0.5,0,0.512,2.2,-0.2,0,0.492,7.7,-0.4,195.0,333.0,False
241,323,-6.0,0.5283,6.0,0.5192,0,0.571,0.1,-1.6,0,0.5,-12.5,-1.8,0,0.143,-10.4,-8.9,0,0.0,13.3,-6.5,-6.0,6.0,0,0.465,-6.3,-0.9,0,0.481,-11.8,-0.7,0,0.509,-1.1,-0.1,0,0.48,5.7,-0.2,-6.0,6.0,0,0.476,-8.0,-1.0,0,0.461,-14.7,-1.4,0,0.503,-1.6,-0.4,0,0.495,6.6,-0.5,268.0,145.0,
267,347,-4.0,0.5283,4.0,0.5192,0,0.25,15.4,-2.6,0,0.5,-11.5,0.3,0,1.0,-3.8,3.3,0,1.0,10.8,5.0,-4.0,4.0,0,0.493,-1.0,-0.5,0,0.512,-7.8,-0.1,0,0.49,-6.4,-1.1,0,0.452,4.7,-1.2,-4.0,4.0,0,0.498,-5.2,-0.8,0,0.547,-10.7,-0.4,0,0.492,-4.7,-1.0,0,0.457,6.4,-1.1,189.0,115.0,True
357,254,12.0,0.5238,-12.0,0.5238,0,0.286,-23.9,-10.9,0,0.25,-33.3,-15.9,0,0.833,6.1,4.2,0,1.0,16.3,4.0,12.0,-12.0,0,0.504,-2.1,-0.6,0,0.543,-5.6,0.1,0,0.532,0.1,-0.1,0,0.481,5.4,-0.8,12.0,-12.0,0,0.497,-1.1,-0.4,0,0.535,-4.3,0.2,0,0.532,-1.4,-0.2,0,0.494,3.9,-0.7,41.0,248.0,False
363,293,17.5,0.5192,-17.5,0.5283,0,0.333,-23.3,-5.3,0,0.333,-34.2,-5.3,0,0.4,3.7,-2.5,0,0.0,12.0,-8.5,17.5,-17.5,0,0.446,-10.0,-0.6,0,0.427,-16.1,-0.8,0,0.478,0.9,-0.4,0,0.497,6.1,-0.4,17.5,-17.5,0,0.447,-9.0,-0.7,0,0.435,-15.9,-0.9,0,0.425,-3.4,-1.3,0,0.423,1.5,-1.3,13.0,230.0,False
33,16,2.5,0.5283,-2.5,0.5192,6,0.333,22.0,5.0,0,0.0,0.0,0.0,6,0.667,30.2,9.1,5,0.8,38.8,11.8,2.5,-2.5,780,0.481,5.1,-0.4,270,0.417,-5.6,-1.7,857,0.504,6.5,0.5,388,0.516,12.8,1.1,2.5,-2.5,341,0.51,5.6,0.2,106,0.519,-2.9,-0.1,329,0.5,5.3,0.4,161,0.52,12.2,1.3,14.0,119.0,True
48,11,6.5,0.5192,-6.5,0.5283,5,0.4,20.0,-1.5,0,0.0,0.0,0.0,5,0.4,18.2,0.4,3,0.333,24.3,1.3,6.5,-6.5,805,0.496,5.9,0.2,282,0.458,-3.1,-0.8,903,0.506,9.6,0.6,426,0.491,15.2,0.9,6.5,-6.5,327,0.48,4.4,0.1,109,0.419,-4.5,-1.4,347,0.507,11.3,0.7,170,0.509,17.9,2.2,224.0,11.0,False
45,4,9.5,0.5283,-9.5,0.5192,5,0.4,10.6,-6.2,0,0.0,0.0,0.0,6,0.667,25.5,6.3,4,0.75,37.0,14.6,9.5,-9.5,852,0.494,4.6,-0.1,289,0.424,-4.2,-1.2,888,0.527,14.2,1.2,368,0.543,22.0,1.6,9.5,-9.5,333,0.5,4.6,-0.3,105,0.386,-4.6,-1.1,355,0.526,18.1,1.5,152,0.574,25.9,2.1,122.0,104.0,True
52,40,4.0,0.5349,-4.0,0.5122,5,0.6,12.2,8.7,0,0.0,-24.0,-16.5,5,0.6,20.2,6.0,4,0.5,18.3,-0.6,4.0,-4.0,835,0.495,4.5,0.1,292,0.429,-3.9,-1.2,855,0.507,7.3,0.4,436,0.494,12.1,0.0,4.0,-4.0,336,0.494,5.3,0.0,103,0.412,-4.3,-2.1,314,0.472,4.0,-0.6,171,0.473,9.4,-0.6,344.0,152.0,
46,70,-4.0,0.5238,4.0,0.5238,6,0.5,12.2,0.4,0,0.0,-14.0,-7.0,6,0.667,6.0,3.7,3,0.333,8.7,-7.0,-4.0,4.0,790,0.528,5.0,0.1,301,0.512,-3.0,-0.3,798,0.48,1.9,-0.4,403,0.489,7.6,-0.2,-4.0,4.0,308,0.498,2.6,-0.4,115,0.447,-4.7,-1.4,324,0.465,1.0,-0.5,159,0.484,7.1,0.4,209.0,12.0,True
57,68,-2.5,0.5192,2.5,0.5283,6,0.2,13.0,-0.7,0,0.0,-5.0,-0.5,5,0.6,15.0,2.5,5,0.6,15.0,2.5,-2.5,2.5,760,0.495,0.0,0.0,296,0.517,-8.0,0.5,841,0.521,5.8,0.7,385,0.525,11.6,1.1,-2.5,2.5,317,0.508,2.4,0.4,110,0.551,-5.0,1.0,325,0.509,3.5,0.1,162,0.528,10.1,1.0,218.0,34.0,
87,24,7.0,0.5283,-7.0,0.5192,7,0.143,6.6,-11.7,0,0.0,-15.0,-7.5,6,0.5,20.3,0.1,4,0.25,23.5,-2.8,7.0,-7.0,794,0.477,1.9,-0.2,305,0.454,-5.4,-0.4,843,0.507,9.4,0.5,364,0.489,16.0,0.7,7.0,-7.0,312,0.487,0.5,0.1,116,0.435,-6.7,-0.4,338,0.472,5.8,-0.1,150,0.443,10.6,-0.4,346.0,89.0,
36,107,-6.0,0.5192,6.0,0.5283,4,0.75,33.6,12.1,0,0.0,0.0,0.0,5,1.0,14.7,4.5,3,1.0,17.5,5.0,-6.0,6.0,782,0.531,7.7,1.2,311,0.477,1.2,0.4,755,0.51,0.6,-0.1,328,0.509,5.3,-0.2,-6.0,6.0,314,0.521,6.9,1.3,117,0.412,-0.5,-0.6,305,0.532,4.0,0.6,134,0.564,8.9,1.2,328.0,279.0,True
75,97,-2.0,0.5192,2.0,0.5283,5,0.6,12.4,4.7,0,1.0,7.0,6.0,6,0.167,6.8,-4.8,6,0.167,6.8,-4.8,-2.0,2.0,788,0.52,6.0,0.5,299,0.557,0.4,0.8,812,0.481,2.0,-0.5,413,0.521,8.3,0.1,-2.0,2.0,318,0.518,7.8,0.3,107,0.606,3.5,1.1,319,0.482,0.7,-0.3,172,0.53,6.8,0.4,352.0,175.0,
103,104,2.0,0.5122,-2.0,0.5349,5,0.2,5.2,-8.3,0,0.0,0.0,0.0,4,0.0,6.6,-7.4,3,0.0,10.8,-8.7,2.0,-2.0,749,0.483,2.7,0.2,310,0.488,-4.7,-0.3,843,0.494,2.3,-0.1,426,0.475,7.6,-0.1,2.0,-2.0,309,0.474,3.5,0.1,111,0.514,-2.4,0.3,321,0.48,0.5,-0.3,165,0.448,5.1,-0.8,57.0,348.0,
76,131,-5.0,0.5283,5.0,0.5192,6,0.5,13.7,-3.5,0,0.0,0.0,0.0,4,0.75,9.4,-2.3,2,1.0,24.7,4.0,-5.0,5.0,808,0.496,2.7,0.4,297,0.555,-3.1,1.4,713,0.534,6.4,0.5,288,0.535,14.2,0.5,-5.0,5.0,333,0.531,3.6,0.8,108,0.594,-1.7,1.9,306,0.535,5.2,0.5,130,0.535,12.1,1.2,239.0,66.0,True
127,132,-1.5,0.5283,1.5,0.5192,4,0.667,9.0,1.3,0,1.0,-1.0,5.2,5,0.6,6.0,-3.1,1,1.0,29.5,2.0,-1.5,1.5,808,0.526,5.1,0.6,358,0.544,-0.7,0.6,623,0.512,-2.4,0.1,257,0.51,2.4,-0.1,-1.5,1.5,305,0.512,4.2,0.1,133,0.504,-2.0,0.0,288,0.513,2.9,0.3,112,0.518,8.5,0.3,137.0,303.0,False
238,134,6.0,0.5192,-6.0,0.5283,6,0.5,2.5,0.1,0,0.5,-6.8,2.4,5,0.4,9.2,2.1,1,1.0,32.0,28.0,6.0,-6.0,439,0.481,4.7,0.4,214,0.467,-2.9,0.0,260,0.539,3.3,1.5,101,0.574,12.0,2.5,6.0,-6.0,300,0.46,3.1,-0.2,144,0.451,-3.9,-0.2,232,0.548,3.1,1.7,91,0.56,10.7,2.6,192.0,330.0,False
19,12,5.0,0.5283,-5.0,0.5192,0,0.714,21.1,5.9,0,0.0,0.0,0.0,6,0.833,25.8,11.3,4,1.0,40.3,+16.8,5.0,-5.0,0,0.5,5.4,0.2,0,0.519,-1.9,1.0,863,0.515,7.5,0.6,430,0.533,14.0,1.0,5.0,-5.0,0,0.494,1.1,0.0,0,0.51,-5.7,1.1,338,0.487,6.2,0.3,178,0.526,13.0,1.1,233.0,223.0,False
40,17,2.5,0.5192,-2.5,0.5283,0,0.6,16.7,0.7,0,0.0,0.0,0.0,7,0.571,11.9,0.9,5,0.6,18.2,+2.9,2.5,-2.5,0,0.502,3.4,-0.6,0,0.517,-4.6,-0.5,859,0.501,6.8,0.4,392,0.537,13.9,1.8,2.5,-2.5,0,0.505,1.8,-1.0,0,0.558,-4.0,0.1,344,0.526,10.0,1.1,156,0.563,17.5,2.8,178.0,240.0,
65,22,8.0,0.5238,-8.0,0.5238,0,0.667,12.8,2.8,0,0.0,0.0,0.0,6,0.667,20.5,5.0,3,0.667,30.3,+5.3,8.0,-8.0,0,0.521,5.8,0.7,0,0.472,-0.1,-0.3,798,0.525,4.0,0.5,370,0.548,9.9,0.9,8.0,-8.0,0,0.511,3.5,0.1,0,0.477,-4.3,-1.1,326,0.531,4.0,0.7,158,0.568,9.5,1.4,34.0,176.0,False
75,23,10.0,0.5238,-10.0,0.5238,0,0.6,10.7,3.9,0,1.0,7.0,6.0,7,0.571,19.9,1.4,4,0.25,23.5,-2.8,10.0,-10.0,0,0.52,6.0,0.5,0,0.557,0.4,0.8,844,0.508,9.4,0.5,364,0.489,16.0,0.7,10.0,-10.0,0,0.518,7.8,0.3,0,0.606,3.5,1.1,339,0.473,5.8,-0.1,150,0.443,10.6,-0.4,352.0,89.0,True
38,87,-3.5,0.5349,3.5,0.5122,0,0.6,28.8,9.4,0,0.0,0.0,0.0,5,0.6,12.1,4.0,2,0.5,17.3,+0.8,-3.5,3.5,0,0.53,7.7,1.2,0,0.477,1.2,0.4,713,0.516,0.5,0.1,301,0.483,7.3,-0.2,-3.5,3.5,0,0.519,6.9,1.3,0,0.412,-0.5,-0.6,296,0.543,3.9,0.9,132,0.534,9.7,0.9,328.0,216.0,True
48,89,-4.5,0.5192,4.5,0.5283,0,0.333,6.2,-6.3,0,0.0,0.0,0.0,7,0.429,10.1,-5.4,5,0.4,16.8,-4.4,-4.5,4.5,0,0.493,4.6,-0.1,0,0.424,-4.2,-1.2,809,0.495,2.7,0.4,404,0.475,7.8,0.2,-4.5,4.5,0,0.499,4.6,-0.3,0,0.386,-4.6,-1.1,334,0.529,3.6,0.7,170,0.506,8.6,0.4,122.0,239.0,False
4,119,-19.5,0.5238,19.5,0.5238,0,0.714,24.1,6.3,0,1.0,13.0,2.0,5,0.8,9.7,1.5,2,1.0,24.7,+4.0,-19.5,19.5,0,0.527,14.2,1.2,0,0.502,9.3,1.3,714,0.534,6.4,0.5,288,0.535,14.2,0.5,-19.5,19.5,0,0.527,18.1,1.5,0,0.511,15.1,2.7,307,0.536,5.3,0.5,130,0.535,12.1,1.2,104.0,66.0,False
134,24,22.5,0.5283,-22.5,0.5192,0,0.6,17.4,6.6,0,0.667,-1.7,8.0,6,0.333,23.2,-1.5,4,0.5,33.8,+2.3,22.5,-22.5,0,0.502,0.4,0.2,0,0.555,-6.1,1.4,796,0.472,2.9,-0.4,391,0.519,10.3,0.7,22.5,-22.5,0,0.502,2.5,0.0,0,0.567,-2.9,1.9,330,0.485,7.2,0.7,169,0.533,14.4,1.6,191.0,298.0,True
90,100,-1.5,0.5238,1.5,0.5238,0,0.429,3.3,0.3,0,0.0,-26.0,-18.5,5,0.2,6.5,-5.0,3,0.0,10.8,-8.7,-1.5,1.5,0,0.509,0.4,-0.3,0,0.53,-5.1,0.2,844,0.495,2.3,-0.1,426,0.475,7.6,-0.1,-1.5,1.5,0,0.515,0.3,0.1,0,0.563,-4.9,1.0,322,0.481,0.5,-0.2,165,0.448,5.1,-0.8,269.0,348.0,True
98,92,2.5,0.5192,-2.5,0.5283,0,0.167,5.6,-4.1,0,0.0,0.0,0.0,8,0.125,3.6,-11.4,5,0.0,11.8,-15.7,2.5,-2.5,0,0.481,2.0,-0.5,0,0.435,-7.0,-1.1,795,0.476,1.9,-0.2,387,0.519,8.1,0.8,2.5,-2.5,0,0.482,0.7,-0.3,0,0.425,-8.3,-1.1,313,0.485,0.4,0.0,155,0.52,5.8,0.5,175.0,346.0,True
142,2,26.5,0.5238,-26.5,0.5238,0,0.2,3.8,-2.0,0,0.333,0.7,-1.2,6,0.667,22.2,5.4,3,1.0,42.3,+11.7,26.5,-26.5,0,0.505,1.1,0.6,0,0.496,-6.1,0.3,937,0.525,13.9,0.5,423,0.551,20.5,1.3,26.5,-26.5,0,0.498,3.0,0.6,0,0.454,-5.7,-0.6,357,0.522,12.1,0.3,166,0.531,18.7,0.4,273.0,75.0,False
82,124,-2.0,0.5238,2.0,0.5238,0,0.571,16.7,4.9,0,0.0,-10.0,-5.0,6,0.5,8.3,-0.7,1,1.0,29.0,+7.0,-2.0,2.0,0,0.505,2.5,0.4,0,0.514,-1.7,0.8,731,0.491,-0.5,-0.6,319,0.441,3.8,-1.8,-2.0,2.0,0,0.488,0.2,0.1,0,0.531,-4.0,1.8,291,0.498,2.9,0.0,132,0.458,7.2,-1.2,99.0,131.0,False
226,8,31.0,0.5283,-31.0,0.5192,0,0.667,1.4,-0.8,0,0.5,-20.0,-5.5,6,0.667,28.5,7.8,5,0.6,33.2,+7.3,31.0,-31.0,0,0.489,2.5,0.0,0,0.459,-3.0,-0.5,909,0.51,10.2,0.5,413,0.491,15.9,0.1,31.0,-31.0,0,0.481,4.1,-0.6,0,0.441,-2.6,-1.4,350,0.506,10.8,0.5,178,0.5,16.6,0.6,103.0,138.0,False
102,202,-9.5,0.5192,9.5,0.5283,0,0.75,13.2,4.6,0,1.0,-9.0,16.5,5,0.4,7.2,-3.2,2,0.5,25.3,+3.5,-9.5,9.5,0,0.506,1.2,0.0,0,0.486,-5.9,-0.2,792,0.507,0.0,0.2,342,0.525,5.5,1.0,-9.5,9.5,0,0.523,-0.5,-0.1,0,0.486,-7.0,-0.5,308,0.518,1.9,0.3,132,0.583,7.8,1.7,15.0,123.0,True
153,169,-2.0,0.5283,2.0,0.5192,0,0.6,-1.3,1.8,0,0.333,-16.7,-2.2,6,0.667,7.0,3.0,3,0.667,8.3,-0.2,-2.0,2.0,0,0.518,2.9,0.5,0,0.563,-0.8,1.4,713,0.472,-2.1,-0.3,319,0.463,3.6,-0.3,-2.0,2.0,0,0.534,5.5,0.6,0,0.62,2.4,2.1,292,0.482,-1.2,0.0,131,0.48,3.9,-0.1,111.0,245.0,False
189,138,3.0,0.5238,-3.0,0.5238,0,0.8,12.7,5.5,0,1.0,-4.0,6.5,6,0.5,3.6,-4.1,1,1.0,29.5,+2.0,3.0,-3.0,0,0.481,-5.9,-0.5,0,0.475,-12.3,-1.0,624,0.511,-2.5,0.1,257,0.51,2.4,-0.1,3.0,-3.0,0,0.454,-4.2,-1.0,0,0.444,-11.9,-1.4,289,0.511,2.8,0.3,112,0.518,8.5,0.3,136.0,303.0,
200,184,1.0,0.5413,-1.0,0.505,0,0.5,-1.2,-1.3,0,0.4,-8.0,-2.5,5,0.4,4.5,-4.8,3,0.333,13.8,-6.2,1.0,-1.0,0,0.553,0.2,1.4,0,0.557,-4.9,1.3,663,0.509,1.8,0.1,267,0.504,9.3,-0.1,1.0,-1.0,0,0.552,4.7,1.3,0,0.542,-0.5,0.9,296,0.504,1.7,0.1,122,0.488,10.0,0.0,55.0,9.0,
336,27,34.0,0.5283,-34.0,0.5192,0,0.0,6.0,-5.5,0,0.0,-21.0,-5.5,6,0.5,21.5,0.3,3,0.667,41.3,+5.5,34.0,-34.0,0,0.451,-4.9,-1.4,0,0.413,-11.5,-2.2,848,0.489,6.7,0.0,386,0.486,13.5,0.5,34.0,-34.0,0,0.456,-8.5,-1.6,0,0.395,-16.2,-2.7,335,0.482,5.2,0.1,172,0.453,11.0,0.1,69.0,295.0,False
188,247,-3.0,0.5122,3.0,0.5349,0,0.5,10.3,-8.6,0,0.333,-21.0,-11.8,6,0.333,5.2,4.1,3,0.333,22.0,+11.5,-3.0,3.0,0,0.525,4.5,0.3,0,0.521,-2.9,0.0,763,0.485,0.3,-0.5,339,0.482,5.7,-0.8,-3.0,3.0,0,0.474,5.1,-1.1,0,0.492,-2.5,-1.2,298,0.473,0.7,-1.3,135,0.431,5.0,-2.3,349.0,28.0,
316,112,15.5,0.5122,-15.5,0.5349,0,0.5,-1.0,1.4,0,0.5,-13.8,0.5,6,0.167,-0.3,-5.4,3,0.0,11.7,-7.5,15.5,-15.5,0,0.452,-1.1,-0.7,0,0.519,-4.6,0.6,788,0.503,5.2,-0.3,373,0.523,11.3,0.5,15.5,-15.5,0,0.438,-5.2,-0.9,0,0.487,-8.4,0.3,334,0.529,8.8,-0.3,156,0.507,13.9,-0.2,112.0,338.0,True
179,274,-5.5,0.5238,4.5,0.5283,0,0.5,4.2,1.1,0,0.667,-5.3,2.7,6,0.2,-11.8,-4.3,2,0.5,2.0,-4.0,-5.5,4.5,0,0.494,5.5,0.1,0,0.483,-1.9,-0.2,787,0.486,-1.9,-0.5,331,0.465,2.2,-1.5,-5.5,4.5,0,0.509,7.8,0.0,0,0.475,0.5,-1.2,310,0.475,-2.7,-0.9,138,0.471,2.1,-1.3,198.0,232.0,
345,111,17.0,0.5283,-17.0,0.5192,0,0.25,6.4,-10.6,0,0.0,-20.5,-13.5,7,0.571,6.0,3.1,3,0.667,11.0,+1.8,17.0,-17.0,0,0.466,-4.8,-0.6,0,0.491,-9.4,0.1,772,0.504,0.0,0.0,364,0.458,3.9,-1.4,17.0,-17.0,0,0.459,-2.1,-0.5,0,0.461,-7.5,-0.5,310,0.477,-2.9,-0.1,152,0.477,1.5,-0.5,65.0,26.0,False
303,261,5.0,0.5283,-5.0,0.5192,0,0.4,-8.7,-7.7,0,0.333,-29.7,-9.2,7,0.571,-3.9,-3.4,3,0.333,8.3,-7.2,5.0,-5.0,0,0.502,1.0,0.2,0,0.497,-6.3,0.1,764,0.483,-0.5,-0.4,338,0.483,5.5,-0.4,5.0,-5.0,0,0.534,2.8,0.4,0,0.529,-4.7,0.5,314,0.5,-1.3,-0.1,136,0.489,5.2,0.0,184.0,52.0,False
359,199,17.5,0.5283,-17.5,0.5192,0,0.4,-27.4,-6.2,0,0.4,-27.4,-6.2,6,0.667,7.9,2.5,4,0.5,11.8,-1.0,17.5,-17.5,0,0.476,-5.6,-1.1,0,0.48,-12.9,-1.6,728,0.516,1.3,0.0,328,0.506,7.2,-0.2,17.5,-17.5,0,0.5,-4.8,-0.6,0,0.512,-12.9,-0.7,299,0.556,1.0,0.6,135,0.556,7.2,1.6,7.0,250.0,False
291,324,-4.5,0.5192,4.5,0.5283,0,0.333,-12.8,-8.1,0,0.333,-19.3,-9.5,6,0.333,-23.0,-9.3,2,0.5,1.0,-5.5,-4.5,4.5,0,0.477,3.2,0.2,0,0.48,-0.3,0.2,111,0.509,3.1,0.7,42,0.537,14.6,0.6,-4.5,4.5,0,0.477,3.8,-0.1,0,0.481,0.3,-0.5,111,0.509,3.1,0.7,42,0.537,14.6,0.6,124.0,292.0,False
305,332,-1.5,0.5238,1.5,0.5238,0,0.5,-3.6,0.1,0,0.5,-13.3,0.1,6,0.5,-6.7,-3.1,2,1.0,14.0,+1.5,-1.5,1.5,0,0.507,-0.7,0.0,0,0.536,-4.6,0.4,227,0.498,-4.6,0.2,89,0.443,0.4,-0.8,-1.5,1.5,0,0.507,-3.0,0.0,0,0.533,-6.6,0.3,193,0.482,-4.5,-0.2,83,0.439,1.6,-1.2,211.0,24.0,
326,320,6.0,0.5283,-6.0,0.5192,0,0.286,-10.1,-1.1,0,0.2,-21.0,-0.6,5,0.6,-3.7,2.4,2,1.0,6.7,+6.0,6.0,-6.0,0,0.543,-3.1,3.2,0,0.478,-13.2,1.5,688,0.514,-0.6,-0.2,292,0.49,3.4,-0.9,6.0,-6.0,0,0.543,-1.0,3.2,0,0.478,-11.4,1.5,299,0.509,-3.6,-0.7,125,0.516,0.3,-0.5,143.0,158.0,False
330,339,2.0,0.5238,-2.0,0.5238,0,0.5,-4.0,-6.3,0,0.5,-20.5,-6.9,5,0.4,-15.0,-5.2,0,0.0,36.0,--,2.0,-2.0,0,0.499,-3.1,-0.2,0,0.55,-8.2,0.5,646,0.448,-2.4,-0.8,269,0.393,3.5,-2.0,2.0,-2.0,0,0.502,-1.5,-0.3,0,0.541,-7.2,0.5,295,0.459,-2.6,-0.6,118,0.402,3.9,-2.0,195.0,78.0,True
32,6,6.0,0.5238,-6.0,0.5238,0,0.571,14.3,2.8,0,0.0,3.0,-3.5,7,0.429,12.4,-0.5,0,0.333,24.3,+0.8,6.0,-6.0,0,0.515,5.1,0.5,0,0.498,-2.6,-0.4,819,0.497,4.5,0.2,370,0.508,11.3,1.2,6.0,-6.0,0,0.536,6.9,0.6,0,0.481,-1.0,-1.4,343,0.506,4.8,0.9,154,0.51,10.7,1.9,228.0,4.0,False
59,4,12.5,0.5283,-12.5,0.5192,0,0.25,10.2,2.1,0,0.0,0.0,0.0,6,0.5,23.3,2.8,0,1.0,46.3,+14.0,12.5,-12.5,0,0.525,5.4,0.6,0,0.514,-1.4,0.2,778,0.527,4.8,1.1,353,0.566,11.0,2.1,12.5,-12.5,0,0.516,8.5,0.6,0,0.467,2.7,-0.4,332,0.56,12.4,2.4,155,0.604,18.7,3.8,266.0,113.0,False
